id,room,toilet,area,x,y,khoang_cach,quan,polistic,furniture,direct,direct2,price,n_hospital
4902,2,2,78,21.04423332,105.7673187,3.74,Bac Tu Liem,so do,day du,Tay - Nam,Dong - Bac,38.46153846,0
4903,3,2,91,20.97321701,105.7788544,7.43,Ha Dong,so do,day du,Nam,Bac,35.16483516,4
4904,2,2,72.6,21.02216148,105.7717972,3.89,Cau Giay,chua so,co ban,Tay - Nam,Dong - Bac,44.07713499,0
4905,4,3,165,20.999119,105.80844,4.4,Hoang Mai,so do,day du,Dong - Nam,Tay - Bac,66.66666667,4
4906,2,2,77.8,20.98434067,105.7768097,6.49,Bac Tu Liem,so do,day du,Dong - Nam,Tay - Bac,43.05912596,3
4907,2,2,70.2,20.999119,105.80844,4.4,Thanh Xuan,so do,day du,Tay - Bac,Dong - Nam,55.55555556,4
4908,4,3,158,21.00836563,105.8029099,3.46,Cau Giay,so do,cao cap,Tay - Nam,Dong - Bac,37,3
4909,2,2,66,20.99727631,105.8029861,4.57,Thanh Xuan,so do,day du,Tay - Bac,Dong - Nam,51.51515152,5
4910,3,2,106,21.00522614,105.8050613,3.77,Dong Da,so do,cao cap,Tay - Bac,Dong - Nam,63.11320755,4
4911,2,1,70,20.9838075,105.7898185,6.1,Gia Lam,so do,day du,Dong - Nam,Dong - Bac,20.71428571,1
4912,3,2,110,21.00056076,105.8029175,4.24,Ba Dinh,so do,day du,Tay - Bac,Dong - Nam,45.45454545,4
4913,2,1,65,20.9732914,105.8200073,7.13,Ba Dinh,so do,day du,Dong - Nam,Tay - Bac,26,0
4914,2,2,65,20.9732914,105.8200073,7.13,Hai Ba Trung,so do,day du,Tay - Bac,Dong - Nam,26.92307692,0
4915,2,2,83.8,20.96040535,105.794693,8.31,Ha Dong,so do,day du,Dong - Nam,Tay - Bac,24.46300716,2
4916,2,2,75,20.96246719,105.792366,8.14,Ha Dong,so do,co ban,Tay - Nam,Dong - Bac,26.66666667,2
4917,2,2,63,20.96246719,105.792366,8.14,Cau Giay,so do,day du,Tay - Bac,Dong - Nam,27.77777778,2
4918,2,2,77,20.93970299,105.7872543,10.47,Gia Lam,hdmb,day du,Dong - Nam,Tay - Bac,17.92207792,0
4919,3,2,150,21.00266647,105.8154297,4.17,Thanh Xuan,so do,co ban,Tay - Nam,Dong - Bac,50.66666667,4
4920,1,1,47.5,20.9182554,105.8523961,13.35,Cau Giay,hdmb,co ban,Bac,Nam,21.05263158,1
4921,2,2,71,20.98464203,105.7747192,6.55,Ha Dong,so do,day du,Dong - Bac,Tay - Nam,25.21126761,3
4922,3,2,135,21.00048828,105.8071594,4.25,Hoang Mai,so do,co ban,Dong - Nam,Tay - Bac,42.22222222,4
4923,3,2,88,21.02250645,105.7953371,2.25,Bac Tu Liem,so do,day du,Tay - Nam,Dong - Bac,39.77272727,2
4924,3,2,118,20.95990753,105.7681961,9.07,Hoang Mai,so do,co ban,Dong - Nam,Tay - Bac,29.66101695,2
4925,2,2,80,21.02956772,105.7918777,1.85,Tay Ho,so do,day du,Dong - Nam,Dong - Nam,61.25,0
4926,2,2,68,20.95828247,105.7671967,9.26,Cau Giay,so do,nguyen_ban,Tay - Bac,Dong - Nam,37.5,2
4927,2,2,79,21.00522614,105.7389145,7.58,Nam Tu Liem,so do,cao cap,Dong - Bac,Tay - Nam,44.05063291,0
4928,3,2,82,21.00657463,105.7450485,6.99,Nam Tu Liem,so do,co ban,Tay - Nam,Dong - Bac,38.7804878,0
4929,3,2,82,21.00481796,105.8046722,3.81,Thanh Xuan,so do,day du,Tay - Nam,Dong - Bac,45,4
4930,3,2,82,21.00481796,105.8046722,3.81,Thanh Xuan,so do,day du,Tay - Nam,Dong - Bac,45,4
4931,3,2,82,21.00481796,105.8046722,3.81,Thanh Xuan,so do,day du,Tay - Nam,Dong - Bac,45,4
4932,2,1,63,20.96246719,105.792366,8.14,Ha Dong,so do,day du,Tay - Bac,Dong - Nam,27.77777778,2
4933,2,2,70,20.9991188,105.8084412,4.4,Thanh Xuan,so do,day du,Tay - Bac,Dong - Nam,49.28571429,4
4934,3,2,130,20.9908123,105.7839127,5.61,Nam Tu Liem,so do,day du,Tay - Nam,Dong - Bac,26,1
4935,3,2,110,20.99477196,105.8061295,4.82,Thanh Xuan,so do,day du,Dong - Nam,Tay - Bac,44.09090909,5
4936,3,2,98.4,21.02681732,105.7876663,2.34,Cau Giay,so do,cao cap,Dong - Nam,Dong - Nam,52.84552846,0
4937,2,1,55,20.97332001,105.7782822,7.45,Ha Dong,so do,day du,Tay - Nam,Dong - Nam,41.45454545,4
4938,2,1,55,20.97332001,105.7782822,7.45,Ha Dong,so do,day du,Tay - Nam,Dong - Nam,41.45454545,4
4939,3,2,80,20.96445465,105.8313599,8.29,Hoang Mai,so do,day du,Dong - Bac,Tay - Nam,25,1
4940,3,3,89,20.98278236,105.8343811,6.71,Hoang Mai,hdmb,cao cap,Dong,Dong,33,1
4941,5,3,184,21.03445816,105.7696533,3.61,Nam Tu Liem,so do,day du,Tay - Nam,Dong - Bac,67.93478261,0
4942,2,2,75,20.97639847,105.8145752,6.73,Hoang Mai,so do,day du,Dong - Nam,Tay - Bac,34.66666667,1
4943,2,2,70,20.96246719,105.792366,8.14,Ha Dong,so do,day du,Dong - Bac,Tay - Nam,20.85714286,2
4944,2,2,79,21.00522614,105.7389145,7.58,Nam Tu Liem,so do,cao cap,Dong - Bac,Tay - Nam,44.05063291,0
4945,3,2,82,21.00657463,105.7450485,6.99,Nam Tu Liem,so do,co ban,Tay - Nam,Dong - Bac,38.7804878,0
4946,1,1,39,20.95757484,105.8069,8.54,Thanh Tri,hdmb,day du,Dong - Nam,Tay - Bac,18.46153846,1
4947,2,2,70,21.04049873,105.9047928,10.01,Long Bien,so do,day du,Dong - Nam,Tay - Bac,26.42857143,1
4948,1,1,39,20.95757484,105.8069,8.54,Thanh Tri,hdmb,day du,Dong - Nam,Tay - Bac,18.46153846,1
4949,2,2,70,20.9991188,105.8084412,4.4,Thanh Xuan,so do,day du,Tay - Bac,Dong - Nam,49.28571429,4
4950,3,2,130,20.9908123,105.7839127,5.61,Nam Tu Liem,so do,day du,Tay - Nam,Dong - Bac,26,1
4951,3,2,110,20.99477196,105.8061295,4.82,Thanh Xuan,so do,day du,Dong - Nam,Tay - Bac,44.09090909,5
4952,3,2,98.4,21.02681732,105.7876663,2.34,Cau Giay,so do,cao cap,Dong - Nam,Dong - Nam,52.84552846,0
4953,2,1,63,20.96246719,105.792366,8.14,Ha Dong,so do,day du,Tay - Bac,Dong - Nam,27.77777778,2
4954,2,2,70,20.9991188,105.8084412,4.4,Thanh Xuan,so do,day du,Tay - Bac,Dong - Nam,49.28571429,4
4955,3,2,130,20.9908123,105.7839127,5.61,Nam Tu Liem,so do,day du,Tay - Nam,Dong - Bac,26,1
4956,3,2,110,20.99477196,105.8061295,4.82,Thanh Xuan,so do,day du,Dong - Nam,Tay - Bac,44.09090909,5
4957,2,1,55,20.97332001,105.7782822,7.45,Ha Dong,so do,day du,Tay - Nam,Dong - Nam,41.45454545,4
4958,3,2,90,20.96184158,105.7955246,8.16,Ha Dong,so do,day du,Dong - Bac,Tay - Bac,29.44444444,2
4959,3,2,136,21.01538482,105.8149625,2.94,Dong Da,hdmb,day du,Tay - Nam,Dong - Nam,75,4
4960,3,2,136,21.01538482,105.8149625,2.94,Dong Da,hdmb,day du,Tay - Nam,Dong - Nam,75,4
4961,3,2,80,20.96445465,105.8313599,8.29,Hoang Mai,so do,day du,Dong - Bac,Tay - Nam,25,1
4962,3,3,89,20.98278236,105.8343811,6.71,Hoang Mai,hdmb,cao cap,Dong,Dong,33,1
4963,5,3,184,21.03445816,105.7696533,3.61,Nam Tu Liem,so do,day du,Tay - Nam,Dong - Bac,67.93478261,0
4964,2,2,75,20.97639847,105.8145752,6.73,Hoang Mai,so do,day du,Dong - Nam,Tay - Bac,34.66666667,1
4965,2,2,70,20.96246719,105.792366,8.14,Ha Dong,so do,day du,Dong - Bac,Tay - Nam,20.85714286,2
4966,2,2,70,20.96246719,105.792366,8.14,Ha Dong,so do,day du,Dong - Bac,Tay - Nam,20.85714286,2
4967,2,2,79,21.00522614,105.7389145,7.58,Nam Tu Liem,so do,cao cap,Dong - Bac,Tay - Nam,44.05063291,0
4968,3,2,82,21.00657463,105.7450485,6.99,Nam Tu Liem,so do,co ban,Tay - Nam,Dong - Bac,38.7804878,0
4969,1,1,39,20.95757484,105.8069,8.54,Thanh Tri,hdmb,day du,Dong - Nam,Tay - Bac,18.46153846,1
4970,2,2,70,21.04049873,105.9047928,10.01,Long Bien,so do,day du,Dong - Nam,Tay - Bac,26.42857143,1
4971,1,1,39,20.95757484,105.8069,8.54,Thanh Tri,hdmb,day du,Dong - Nam,Tay - Bac,18.46153846,1
4972,3,2,82,21.00481796,105.8046722,3.81,Thanh Xuan,so do,day du,Tay - Nam,Dong - Bac,45,4
4973,2,1,63,20.96246719,105.792366,8.14,Ha Dong,so do,day du,Tay - Bac,Dong - Nam,27.77777778,2
4974,2,2,70,20.9991188,105.8084412,4.4,Thanh Xuan,so do,day du,Tay - Bac,Dong - Nam,49.28571429,4
4975,3,2,130,20.9908123,105.7839127,5.61,Nam Tu Liem,so do,day du,Tay - Nam,Dong - Bac,26,1
4976,3,2,110,20.99477196,105.8061295,4.82,Thanh Xuan,so do,day du,Dong - Nam,Tay - Bac,44.09090909,5
4977,2,1,55,20.97332001,105.7782822,7.45,Ha Dong,so do,day du,Tay - Nam,Dong - Nam,41.45454545,4
4978,2,2,93,21.09191704,105.7850037,5.28,Bac Tu Liem,so do,day du,Dong - Bac,Tay - Nam,32.25806452,1
4979,2,2,93,21.09191704,105.7850037,5.28,Bac Tu Liem,so do,day du,Dong - Bac,Tay - Nam,32.25806452,1
4980,3,2,116,21.0040864,105.8031129,3.89,Thanh Xuan,so do,day du,Dong - Nam,Tay - Bac,39.22413793,4
4981,3,2,96,21.02681732,105.7876663,2.34,Cau Giay,so do,day du,Dong - Nam,Tay - Bac,57.29166667,0
4982,3,2,116,21.0040864,105.8031129,3.89,Thanh Xuan,so do,day du,Dong - Nam,Tay - Bac,39.22413793,4
4983,3,2,96,21.02681732,105.7876663,2.34,Cau Giay,so do,day du,Dong - Nam,Tay - Bac,57.29166667,0
4984,3,3,92,20.9952507,105.7844086,5.18,Nam Tu Liem,so do,cao cap,Tay - Nam,Dong - Bac,38.04347826,1
4985,2,2,75,21.00350571,105.7915268,4.16,Nam Tu Liem,so do,day du,Tay - Bac,Dong - Nam,57.33333333,2
4986,2,2,62,21.03512001,105.7674332,3.81,Nam Tu Liem,so do,cao cap,Tay - Nam,Dong - Bac,50,0
4987,3,2,91,21.03510475,105.7655411,3.99,Nam Tu Liem,so do,cao cap,Dong - Nam,Tay - Bac,43.95604396,0
4988,2,2,80.5,21.03040504,105.7770309,3.04,Nam Tu Liem,so do,day du,Dong - Bac,Tay - Nam,38.50931677,0
4989,2,2,144,21.03004456,105.7766266,3.09,Nam Tu Liem,so do,day du,Bac,Nam,33.33333333,0
4990,2,2,144,21.03004456,105.7766266,3.09,Nam Tu Liem,so do,day du,Bac,Nam,33.33333333,0
4991,3,2,109,21.03510475,105.7655411,3.99,Nam Tu Liem,so do,cao cap,Tay - Bac,Dong - Nam,39.44954128,0
4992,2,1,58.68,21.03506279,105.7496643,5.56,Nam Tu Liem,so do,cao cap,Dong - Nam,Tay - Bac,34.08316292,1
4993,2,2,60,21.03158569,105.7604523,4.57,Nam Tu Liem,so do,co ban,Dong - Bac,Tay - Nam,45,1
4994,3,2,131,21.02819061,105.7791977,2.95,Nam Tu Liem,so do,co ban,Tay - Nam,Dong - Bac,34.35114504,0
4995,3,2,134,21.03158569,105.7604523,4.57,Nam Tu Liem,so do,day du,Tay - Nam,Dong - Bac,33.58208955,1
4996,3,2,115,20.99682999,105.7938385,4.74,Nam Tu Liem,so do,day du,Dong - Nam,Tay - Bac,30,3
4997,3,2,80,20.96445465,105.8313599,8.29,Hoang Mai,so do,day du,Dong - Bac,Tay - Nam,25,1
4998,3,3,89,20.98278236,105.8343811,6.71,Hoang Mai,hdmb,cao cap,Dong,Dong,33,1
4999,2,2,79,21.00522614,105.7389145,7.58,Nam Tu Liem,so do,cao cap,Dong - Bac,Tay - Nam,44.05063291,0
5000,3,2,82,21.00657463,105.7450485,6.99,Nam Tu Liem,so do,co ban,Tay - Nam,Dong - Bac,38.7804878,0
5001,2,2,75,20.97639847,105.8145752,6.73,Hoang Mai,so do,day du,Dong - Nam,Tay - Bac,34.66666667,1
5002,2,2,70,20.96246719,105.792366,8.14,Ha Dong,so do,day du,Dong - Bac,Tay - Nam,20.85714286,2
5003,2,2,79,21.00522614,105.7389145,7.58,Nam Tu Liem,so do,cao cap,Dong - Bac,Tay - Nam,44.05063291,0
5004,3,2,82,21.00657463,105.7450485,6.99,Nam Tu Liem,so do,co ban,Tay - Nam,Dong - Bac,38.7804878,0
5005,1,1,39,20.95757484,105.8069,8.54,Thanh Tri,hdmb,day du,Dong - Nam,Tay - Bac,18.46153846,1
5006,2,2,70,21.04049873,105.9047928,10.01,Long Bien,so do,day du,Dong - Nam,Tay - Bac,26.42857143,1
5007,1,1,39,20.95757484,105.8069,8.54,Thanh Tri,hdmb,day du,Dong - Nam,Tay - Bac,18.46153846,1
5008,3,2,119,21.05226898,105.8848114,8.06,Long Bien,so do,co ban,Tay - Bac,Dong - Nam,42,5
5009,2,2,66.3,20.95252991,105.7903137,9.15,Ha Dong,so do,day du,Tay - Bac,Dong - Bac,28.65761689,1
5010,3,2,95,20.98337555,105.7835312,6.32,Ha Dong,so do,day du,Tay - Bac,Dong - Nam,34.73684211,3
5011,2,2,67,20.98519325,105.7790298,6.32,Gia Lam,so do,day du,Tay - Bac,Dong - Nam,32.8358209,3
5012,3,2,95,21.01905632,105.7879791,2.91,Cau Giay,so do,day du,Dong - Nam,Tay - Bac,47.36842105,1
5013,2,2,83,21.04423332,105.7673187,3.74,Bac Tu Liem,so do,day du,Tay - Bac,Dong - Nam,31.3253012,0
5014,2,2,75,20.97309303,105.8383713,7.75,Hoang Mai,so do,co ban,Dong - Nam,Tay - Bac,35.33333333,1
5015,3,2,126,21.00557899,105.8037491,3.74,Cau Giay,so do,cao cap,Dong - Bac,Tay - Nam,41.26984127,3
5016,3,2,104,21.04423332,105.7673187,3.74,Ha Dong,so do,cao cap,Dong - Nam,Tay - Bac,39.42307692,0
5017,2,2,89,21.01655388,105.7462845,6.41,Cau Giay,so do,day du,Tay - Bac,Dong - Nam,26.96629213,0
5018,2,2,86,21.01655388,105.7462845,6.41,Thanh Xuan,so do,day du,Dong - Nam,Tay - Bac,25.15116279,0
5019,2,1,52,21.03506279,105.7496643,5.56,Tay Ho,so do,day du,Tay - Nam,Dong - Bac,39.61538462,1
5020,2,2,83,21.04423332,105.7673187,3.74,Cau Giay,so do,day du,Tay - Bac,Dong - Nam,31.3253012,0
5021,2,2,75,20.97309303,105.8383713,7.75,Tay Ho,so do,cao cap,Dong - Nam,Tay - Bac,35.33333333,1
5022,3,2,126,21.00557899,105.8037491,3.74,Gia Lam,so do,day du,Dong - Bac,Tay - Nam,41.26984127,3
5023,3,2,104,21.04423332,105.7673187,3.74,Nam Tu Liem,so do,cao cap,Dong - Nam,Tay - Bac,39.42307692,0
5024,2,2,89,21.01655388,105.7462845,6.41,Cau Giay,so do,day du,Tay - Bac,Dong - Nam,26.96629213,0
5025,2,2,86,21.01655388,105.7462845,6.41,Nam Tu Liem,so do,day du,Dong - Nam,Tay - Bac,25.15116279,0
5026,2,1,52,21.03506279,105.7496643,5.56,Cau Giay,so do,day du,Tay - Nam,Dong - Bac,39.61538462,1
5027,3,2,80,21.0024147,105.9641113,16.45,Hoang Mai,so do,day du,Tay - Nam,Dong - Bac,31.25,0
5028,2,2,88,20.96345901,105.762764,8.99,Ha Dong,hdmb,nguyen_ban,Tay - Nam,Dong - Bac,34.09090909,2
5029,2,2,65,20.994791,105.86784,7.94,Ha Dong,so do,day du,Tay,Nam,55.38461538,0
5030,4,4,350,20.99668503,105.873848,8.32,Dong Da,hdmb,nguyen_ban,Bac,Nam,48.28571429,0
5031,2,2,106,20.99479103,105.8678436,7.94,Hai Ba Trung,so do,day du,Bac,Nam,51.88679245,0
5032,2,2,76,20.99479103,105.8678436,7.94,Ha Dong,so do,day du,Nam,Bac,47.36842105,0
5033,2,2,83,20.99433327,105.8675613,7.94,Hoang Mai,so do,day du,Tay,Bac,47.34939759,0
5034,2,2,100,20.98651886,105.7863998,5.93,Thanh Tri,so do,day du,Tay - Nam,Dong - Bac,30,1
5035,4,3,225,20.98345757,105.7856445,6.24,Nam Tu Liem,so do,day du,Tay - Bac,Dong - Nam,28.88888889,3
5036,3,2,110,21.01434898,105.7964096,2.98,Hoang Mai,so do,day du,Tay - Bac,Dong - Nam,33,2
5037,4,3,200,21.02122498,105.828064,3.19,Hoang Mai,so do,day du,Tay - Nam,Dong - Bac,32.75,2
5038,2,2,63,20.98483658,105.8598557,8.01,Thanh Tri,hdmb,co ban,Nam,Bac,46.03174603,1
5039,3,2,90,20.99688148,105.8179703,4.79,Nam Tu Liem,so do,day du,Dong - Bac,Tay - Nam,37.77777778,3
5040,2,2,80.7,21.07865143,105.8026123,3.58,Dong Da,so do,day du,Dong,Tay - Nam,43.99008674,0
5041,4,3,330,21.0470562,105.8077469,0.51,Nam Tu Liem,so do,day du,Nam,Dong - Nam,40.90909091,2
5042,2,2,76,20.99477196,105.8061295,4.82,Thanh Xuan,so do,day du,Tay - Bac,Dong - Nam,44.73684211,5
5043,2,2,68,20.95850182,105.8263474,8.72,Thanh Xuan,hdmb,day du,Tay - Nam,Dong - Bac,33.82352941,1
5044,2,2,84,20.98600006,105.8121872,5.74,Thanh Tri,so do,day du,Dong,Tay - Nam,42.85714286,2
5045,3,2,116,20.97602463,105.7615967,7.96,Nam Tu Liem,hdmb,co ban,Tay - Bac,Dong - Nam,22.84482759,1
5046,2,2,88.5,21.04431725,105.877861,7.32,Hoang Mai,so do,day du,Tay - Nam,Dong - Bac,36.15819209,3
5047,2,2,61,21.05239868,105.7801819,2.63,Hai Ba Trung,so do,day du,Tay - Bac,Dong - Nam,42.29508197,1
5048,2,1,60,21.0158263,105.8587042,6.04,Dong Da,so do,cao cap,Bac,Nam,33.33333333,1
5049,3,2,130,20.9934864,105.8069077,4.95,Nam Tu Liem,so do,day du,Dong - Nam,Tay - Bac,38.46153846,5
5050,3,2,140,21.06587982,105.801384,2.32,Dong Da,so do,day du,Tay,Dong,38.57142857,1
5051,2,2,67,20.96246719,105.792366,8.14,Dong Da,so do,day du,Dong - Bac,Tay - Nam,24.32835821,2
5052,2,2,61,21.03158569,105.7604523,4.57,Dong Da,so do,day du,Dong - Bac,Tay - Nam,39.3442623,1
5053,2,2,74,20.97434616,105.7541656,8.52,Hoang Mai,so do,day du,Tay - Bac,Dong - Nam,41.62162162,0
5054,2,2,74,21.04956627,105.778595,2.69,Thanh Xuan,so do,day du,Nam,Bac,39.86486486,1
5055,3,2,95,20.99433327,105.8675613,7.94,Tay Ho,so do,cao cap,Nam,Bac,66.31578947,0
5056,1,1,26,21.00893211,105.7440033,6.96,Hai Ba Trung,so do,cao cap,Dong - Bac,Dong,53.84615385,0
5057,2,2,64,21.00481796,105.8046722,3.81,Nam Tu Liem,so do,day du,Tay - Bac,Dong - Nam,50,4
5058,2,2,80,21.03510475,105.7655411,3.99,Tay Ho,so do,day du,Tay - Nam,Dong - Bac,43.75,0
5059,3,2,102,20.99477196,105.8061295,4.82,Nam Tu Liem,so do,day du,Dong - Nam,Tay - Bac,41.17647059,5
5060,1,1,26,21.00893211,105.7440033,6.96,Hai Ba Trung,so do,cao cap,Dong - Bac,Dong,53.84615385,0
5061,2,2,64,21.00481796,105.8046722,3.81,Tay Ho,so do,day du,Tay - Bac,Dong - Nam,50,4
5062,2,2,80,21.03510475,105.7655411,3.99,Cau Giay,so do,co ban,Tay - Nam,Dong - Bac,43.75,0
5063,3,2,102,20.99477196,105.8061295,4.82,Cau Giay,so do,day du,Dong - Nam,Tay - Bac,41.17647059,5
5064,2,2,68.3,21.03040504,105.7770309,3.04,Cau Giay,so do,day du,Tay - Bac,Dong - Nam,46.85212299,0
5065,2,2,60.9,21.01028824,105.9401245,13.93,Bac Tu Liem,hdmb,day du,Tay - Bac,Dong - Nam,26.5,1
5066,2,1,55.5,21.00885201,105.7439194,6.97,Nam Tu Liem,chua so,day du,Tay - Nam,Dong - Bac,40,0
5067,3,2,140,21.06587982,105.801384,2.32,Bac Tu Liem,so do,day du,Tay,Dong,38.57142857,1
5068,2,2,67,20.96246719,105.792366,8.14,Ha Dong,so do,day du,Dong - Bac,Tay - Nam,24.32835821,2
5069,2,2,61,21.03158569,105.7604523,4.57,Nam Tu Liem,so do,day du,Dong - Bac,Tay - Nam,39.3442623,1
5070,2,2,74,20.97434616,105.7541656,8.52,Ha Dong,so do,day du,Tay - Bac,Dong - Nam,41.62162162,0
5071,2,2,74,21.04956627,105.778595,2.69,Bac Tu Liem,so do,day du,Nam,Bac,39.86486486,1
5072,3,2,95,20.99433327,105.8675613,7.94,Hai Ba Trung,so do,cao cap,Nam,Bac,66.31578947,0
5073,1,1,26,21.00893211,105.7440033,6.96,Nam Tu Liem,so do,cao cap,Dong - Bac,Dong,53.84615385,0
5074,2,2,64,21.00481796,105.8046722,3.81,Thanh Xuan,so do,day du,Tay - Bac,Dong - Nam,50,4
5075,2,2,80,21.03510475,105.7655411,3.99,Nam Tu Liem,so do,co ban,Tay - Nam,Dong - Bac,43.75,0
5076,3,2,102,20.99477196,105.8061295,4.82,Thanh Xuan,so do,day du,Dong - Nam,Tay - Bac,41.17647059,5
5077,2,2,68.3,21.03040504,105.7770309,3.04,Nam Tu Liem,so do,cao cap,Tay - Bac,Dong - Nam,46.85212299,0
5078,2,2,60.9,21.01028824,105.9401245,13.93,Gia Lam,hdmb,day du,Tay - Bac,Dong - Nam,26.5,1
5079,2,1,55.5,21.00885201,105.7439194,6.97,Nam Tu Liem,chua so,day du,Tay - Nam,Dong - Bac,40,0
5080,2,2,70,20.95020294,105.791069,9.37,Ha Dong,so do,day du,Dong - Nam,Tay - Bac,22.57142857,1
5081,3,2,140,21.06587982,105.801384,2.32,Bac Tu Liem,so do,day du,Tay,Dong,38.57142857,1
5082,2,2,67,20.96246719,105.792366,8.14,Ha Dong,so do,day du,Dong - Bac,Tay - Nam,24.32835821,2
5083,2,2,61,21.03158569,105.7604523,4.57,Nam Tu Liem,so do,day du,Dong - Bac,Tay - Nam,39.3442623,1
5084,2,2,74,20.97434616,105.7541656,8.52,Ha Dong,so do,day du,Tay - Bac,Dong - Nam,41.62162162,0
5085,2,2,74,21.04956627,105.778595,2.69,Bac Tu Liem,so do,day du,Nam,Bac,39.86486486,1
5086,3,2,95,20.99433327,105.8675613,7.94,Hai Ba Trung,so do,cao cap,Nam,Bac,66.31578947,0
5087,1,1,26,21.00893211,105.7440033,6.96,Nam Tu Liem,so do,cao cap,Dong - Bac,Dong,53.84615385,0
5088,2,2,64,21.00481796,105.8046722,3.81,Thanh Xuan,so do,day du,Tay - Bac,Dong - Nam,50,4
5089,2,2,80,21.03510475,105.7655411,3.99,Nam Tu Liem,so do,co ban,Tay - Nam,Dong - Bac,43.75,0
5090,3,2,102,20.99477196,105.8061295,4.82,Thanh Xuan,so do,day du,Dong - Nam,Tay - Bac,41.17647059,5
5091,2,2,68.3,21.03040504,105.7770309,3.04,Nam Tu Liem,so do,cao cap,Tay - Bac,Dong - Nam,46.85212299,0
5092,2,2,60.9,21.01028824,105.9401245,13.93,Gia Lam,hdmb,day du,Tay - Bac,Dong - Nam,26.5,1
5093,2,1,55.5,21.00885201,105.7439194,6.97,Nam Tu Liem,chua so,day du,Tay - Nam,Dong - Bac,40,0
5094,2,2,70,20.95020294,105.791069,9.37,Ha Dong,so do,day du,Dong - Nam,Tay - Bac,22.57142857,1
5095,2,1,65,21.02923775,105.7938538,1.75,Cau Giay,so do,day du,Tay - Nam,Dong - Bac,40.76923077,0
5096,2,2,80,21.03326988,105.8167038,1.54,Ba Dinh,so do,day du,Dong - Bac,Nam,88.75,2
5097,2,1,58.3,21.03506279,105.7496643,5.56,Nam Tu Liem,so do,cao cap,Tay - Bac,Dong - Nam,38.07890223,1
5098,3,2,100,20.98651886,105.7863998,5.93,Nam Tu Liem,so do,day du,Bac,Nam,36,1
5099,2,2,70,20.9908123,105.7839127,5.61,Tay Ho,so do,day du,Dong - Bac,Tay - Nam,35.71428571,1
5100,3,3,120,21.00557899,105.8037491,3.74,Bac Tu Liem,so do,cao cap,Dong - Bac,Tay - Nam,42.91666667,3
5101,3,2,107,20.97366714,105.7587128,8.31,Bac Tu Liem,so do,day du,Bac,Dong - Nam,22.42990654,1
5102,2,1,50,21.06287956,105.7222366,8.49,Dong Da,hdmb,co ban,Dong - Nam,Tay - Bac,17,0
5103,2,1,60,21.0387557,105.7922448,1.31,Long Bien,so do,day du,Tay - Nam,Dong - Bac,38.33333333,1
5104,1,1,48,20.96345901,105.762764,8.99,Tay Ho,so do,day du,Tay - Bac,Dong - Nam,36.45833333,2
5105,3,2,145,21.021225,105.828064,3.19,Cau Giay,so do,cao cap,Dong - Bac,Tay - Nam,37.44827586,2
5106,2,2,128,21.04513359,105.7677917,3.7,Cau Giay,so do,day du,Dong - Nam,Tay - Bac,30.859375,0
5107,2,2,76,20.95990753,105.7681961,9.07,Ha Dong,so do,day du,Tay - Bac,Dong - Nam,27,2
5108,2,2,74,20.98304367,105.7573395,7.64,Nam Tu Liem,so do,day du,Tay - Bac,Dong - Nam,36,0
5109,2,1,56.5,20.97986794,105.7439194,8.76,Ha Dong,so do,day du,Tay - Bac,Dong - Bac,27.43362832,0
5110,3,3,89,20.98278236,105.8343811,6.71,Hoang Mai,hdmb,cao cap,Dong,Dong,35,1
5111,3,2,119,21.05226898,105.8848114,8.06,Ba Dinh,so do,co ban,Tay - Bac,Dong - Nam,42,5
5112,2,2,66.3,20.95252991,105.7903137,9.15,Long Bien,so do,day du,Tay - Bac,Dong - Bac,28.65761689,1
5113,3,2,95,20.98337555,105.7835312,6.32,Tay Ho,so do,day du,Tay - Bac,Dong - Nam,34.73684211,3
5114,2,2,67,20.98519325,105.7790298,6.32,Thanh Tri,so do,day du,Tay - Bac,Dong - Nam,32.8358209,3
5115,2,1,54,21.01905632,105.7879791,2.91,Tay Ho,so do,day du,Tay - Bac,Dong - Nam,39.81481481,1
5116,3,2,115,21.00886726,105.820343,3.75,Thanh Xuan,so do,day du,Dong - Nam,Tay - Bac,39.13043478,4
5117,4,2,155,21.02020073,105.808876,2.31,Dong Da,so do,nguyen_ban,Tay - Nam,Dong - Nam,40.58064516,3
5118,2,2,70,21.00522614,105.7389145,7.58,Nam Tu Liem,so do,cao cap,Tay - Bac,Dong - Nam,40.14285714,0
5119,1,1,55.21,21.01941681,105.8168793,2.65,Hoang Mai,hdmb,cao cap,Tay - Nam,Dong - Bac,83.31823945,2
5120,5,4,358.8,21.06304932,105.7973099,2.14,Dong Da,so do,cao cap,Tay,Dong - Bac,82,1
5121,2,1,52,21.03506279,105.7496643,5.56,Thanh Tri,so do,day du,Bac,Dong,38.46153846,1
5122,2,2,85,21.03715324,105.7863388,1.93,Nam Tu Liem,hdmb,day du,Bac,Nam,45,1
5123,3,2,98,21.08234978,105.8717575,7.78,Gia Lam,so do,day du,Dong - Nam,Dong - Bac,28.16326531,0
5124,3,2,127,20.9974041,105.8040619,4.55,Nam Tu Liem,so do,day du,Tay - Bac,Dong - Nam,43.30708661,5
5125,2,2,92.5,20.997612,105.8093262,4.55,Nam Tu Liem,so do,day du,Tay - Bac,Dong - Nam,34,4
